1373,car,261,38,291,52
1373,articulated_truck,0,47,122,123
1374,car,239,82,265,107
1375,car,460,81,512,118
1375,motorized_vehicle,396,37,437,66
1376,single_unit_truck,242,112,348,181
1376,motorized_vehicle,619,152,656,179
1377,car,207,228,358,325
1378,pickup_truck,175,122,372,212
1379,car,109,191,323,280
1379,articulated_truck,1,74,250,191
1380,car,380,264,672,479
1380,car,263,33,353,96
1381,pickup_truck,416,237,714,445
1382,car,27,179,159,261
1383,pickup_truck,195,158,323,241
1383,car,592,234,660,317
1383,non-motorized_vehicle,305,154,372,185
1383,articulated_truck,648,97,713,130
1383,car,606,143,642,182
1383,car,136,246,306,358
1383,car,604,178,651,230
1384,car,452,18,467,23
1384,car,370,33,384,42
1384,car,635,184,718,339
1384,car,613,74,697,130
1385,car,504,142,553,176
1386,car,365,159,401,192
1386,car,336,46,355,59
1386,car,255,124,283,160
1386,car,210,257,265,342
1386,car,340,68,361,89
1386,car,364,52,385,74
1387,pickup_truck,487,160,712,344
1387,car,407,46,550,120
1387,car,58,28,116,57
1388,motorcycle,121,97,138,132
1388,car,631,174,695,229
1388,car,206,51,235,67
1388,motorcycle,122,96,141,127
1388,car,206,53,237,66
1389,bus,154,159,390,297
1390,car,366,251,676,478
1390,car,547,218,713,442
1391,motorized_vehicle,1,179,222,330
1392,motorized_vehicle,44,66,75,92
1392,car,462,103,615,199
1392,car,347,70,440,102
1392,car,147,124,235,187
1392,pickup_truck,93,102,170,153
1392,car,68,97,111,129
1392,car,251,31,291,47
1393,car,181,216,291,287
1393,car,103,140,140,166
1393,motorized_vehicle,50,118,70,141
1394,car,51,45,73,56
1394,car,111,28,133,35
1394,pickup_truck,125,68,207,107
1394,articulated_truck,224,27,313,92
1395,car,454,99,473,112
1395,car,373,123,412,144
1395,work_van,0,193,164,329
1395,pickup_truck,408,107,443,129
1395,car,374,105,414,127
1395,car,606,180,650,226
1395,car,522,95,546,117
1395,car,596,232,663,311
1395,pickup_truck,225,151,331,203
1395,car,603,143,644,181
1395,car,292,113,328,127
1395,car,126,315,361,479
1396,car,252,56,338,88
1396,car,112,26,179,53
1397,single_unit_truck,114,45,319,173
1397,car,39,46,59,57
1398,car,430,243,533,376
1399,car,385,86,526,136
1400,car,367,47,395,63
1400,articulated_truck,417,36,719,372
1401,car,483,149,523,176
1401,car,639,274,715,361
1401,car,538,242,627,300
1401,car,579,160,636,187
1401,car,430,210,516,254
1401,car,380,187,467,216
1401,car,391,146,441,169
1401,car,595,242,698,322
1401,car,476,209,584,277
1401,car,644,166,694,200
1401,car,135,332,248,441
1401,car,383,197,459,237
1402,car,207,77,269,116
1402,car,632,171,684,222
1402,single_unit_truck,200,110,664,479
1403,car,137,26,165,35
1403,car,97,93,198,146
1403,articulated_truck,65,18,123,35
1404,motorized_vehicle,1,124,17,148
1404,car,319,68,337,80
1404,car,237,120,319,162
1405,car,633,165,664,181
1405,car,493,145,530,161
1405,car,369,128,383,140
1405,car,656,181,690,198
1405,pedestrian,91,288,123,348
1405,car,555,167,608,185
1405,car,584,154,629,168
1405,pedestrian,271,413,321,478
1405,car,684,176,714,198
1405,car,616,160,643,174
1405,car,391,141,421,162
1405,bus,342,161,718,478
1405,car,657,161,674,171
1405,car,516,154,568,174
1405,pedestrian,121,278,152,344
1405,car,673,162,694,175
1406,car,204,55,234,69
1406,car,217,318,506,478
1406,car,633,181,676,223
1407,bus,176,15,362,66
1408,single_unit_truck,400,58,706,216
1409,car,108,115,170,144
1409,pickup_truck,264,98,461,174
1410,motorized_vehicle,326,119,341,153
1410,car,154,27,182,37
1410,car,115,40,155,59
1410,pickup_truck,257,45,305,70
1410,pickup_truck,213,36,256,53
1410,car,44,76,101,132
1411,car,263,118,386,180
1411,motorized_vehicle,676,129,713,152
1411,motorized_vehicle,604,46,633,63
1411,car,367,66,408,81
1411,pickup_truck,370,45,398,58
1411,car,271,61,304,80
1411,car,606,280,714,384
1412,pickup_truck,42,47,144,91
1413,car,283,101,384,147
1413,car,517,246,713,373
1414,car,602,163,641,205
1414,car,66,165,116,199
1414,car,614,132,637,157
1414,car,17,308,206,433
1415,car,405,42,440,65
1415,car,135,100,233,162
1415,car,149,299,358,476
1416,car,194,4,244,41
1416,car,266,107,481,216
1417,car,161,254,305,337
1417,pickup_truck,383,116,430,140
1418,pickup_truck,9,190,69,241
1418,car,77,163,120,193
1418,car,136,233,394,390
1419,car,205,93,271,128
1419,car,56,63,100,87
1420,car,155,27,183,36
1420,pickup_truck,212,35,255,52
1420,car,192,55,233,80
1420,car,28,59,78,107
1420,bus,112,39,194,81
1420,car,46,29,58,36
1421,pickup_truck,89,171,354,326
1421,car,577,221,624,249
1421,car,676,271,715,296
1421,car,88,56,130,72
1421,car,401,142,467,176
1422,car,248,104,339,150
1423,pickup_truck,223,109,555,289
1423,car,193,3,256,33
1424,car,555,104,650,185
1425,articulated_truck,266,27,671,304
1426,pickup_truck,207,107,305,163
1427,car,457,169,480,184
1427,car,666,292,719,372
1427,car,649,174,697,208
1427,car,368,204,466,249
1427,car,678,180,717,219
1427,car,580,161,634,188
1427,car,622,167,667,199
1427,car,444,200,530,252
1427,car,566,159,601,175
1427,car,383,194,467,222
1427,car,666,145,714,165
1427,car,533,231,638,304
1427,car,407,145,455,165
1427,car,233,204,294,240
1427,car,471,222,575,280
1427,car,474,147,521,169
1427,motorized_vehicle,525,150,569,174
1427,car,585,253,709,338
1427,pedestrian,626,187,646,222
1427,single_unit_truck,315,140,370,174
1427,car,463,163,490,175
1428,car,424,44,449,58
1429,bus,516,113,712,212
1429,bus,200,154,564,312
1429,car,459,164,531,186
1429,single_unit_truck,174,129,218,153
1429,car,591,185,691,227
1430,pickup_truck,40,157,219,250
1430,car,606,84,640,110
1431,pedestrian,120,70,133,97
1431,car,268,379,620,479
1431,motorized_vehicle,681,248,713,301
1431,car,104,42,150,66
1431,car,241,108,409,167
1431,car,0,162,87,228
1431,car,80,129,209,190
1431,car,329,164,544,265
1431,car,76,43,111,69
1433,car,288,76,398,112
1433,car,5,111,44,137
1433,car,399,152,602,237
1434,car,158,97,244,130
1434,car,234,117,314,162
1435,car,469,189,649,275
1435,work_van,75,46,113,70
1435,car,591,62,626,86
1435,car,110,98,217,139
1435,car,108,44,143,65
1435,car,143,42,193,67
1435,car,416,253,656,375
1435,car,3,151,53,214
1435,car,125,130,274,194
1436,car,5,61,70,97
1436,car,16,104,105,158
1437,car,242,270,413,392
1437,car,321,173,408,224
1437,articulated_truck,588,89,708,125
1438,car,526,99,563,128
1438,car,499,78,529,99
1439,non-motorized_vehicle,2,0,125,69
1439,car,255,110,527,218
1440,car,84,171,221,226
1441,pickup_truck,260,45,307,69
1441,car,155,26,183,36
1441,car,213,32,256,51
1441,pickup_truck,132,80,258,164
1442,car,226,155,276,181
1442,bus,373,132,711,313
1443,car,165,182,221,258
1443,car,250,53,272,75
1444,motorized_vehicle,591,62,615,86
1444,car,58,102,153,150
1445,car,407,106,629,278
1445,motorized_vehicle,155,30,199,60
1446,pickup_truck,25,174,50,200
1447,motorized_vehicle,685,62,700,76
1447,motorized_vehicle,602,47,626,59
1447,car,442,135,593,210
1447,car,309,64,356,83
1447,motorized_vehicle,640,53,661,69
1447,motorized_vehicle,701,70,710,82
1448,car,388,131,450,168
1449,pedestrian,221,99,234,128
1449,pedestrian,235,99,243,126
1449,car,383,322,562,479
1450,car,561,185,705,315
1451,car,329,269,502,477
1452,pickup_truck,56,67,198,153
1453,car,278,154,429,215
1453,car,188,41,224,62
1453,car,67,227,220,308
1453,motorized_vehicle,637,142,712,187
1454,car,676,22,712,43
1454,car,402,30,417,38
1454,car,553,64,619,103
1455,motorized_vehicle,546,101,581,130
1455,motorized_vehicle,65,170,279,265
1456,car,483,19,504,28
1456,motorized_vehicle,347,49,364,60
1456,car,656,91,719,154
1456,car,517,27,547,45
1456,car,523,9,548,25
1457,non-motorized_vehicle,4,181,125,315
1457,articulated_truck,440,76,500,115
1457,car,543,109,561,123
1457,car,351,130,390,154
1457,car,597,232,663,315
1457,articulated_truck,113,102,344,225
1457,car,285,136,353,178
1457,car,387,117,429,139
1457,car,302,184,393,241
1457,car,528,95,548,107
1457,car,603,143,644,181
1457,car,602,181,651,228
1457,car,194,174,265,224
1458,car,550,238,639,336
1458,car,407,21,425,32
1459,pickup_truck,142,231,392,377
1459,car,285,131,332,150
1460,non-motorized_vehicle,2,236,461,479
1460,car,464,83,515,121
1460,car,264,76,339,118
1460,car,403,199,518,350
1460,bicycle,610,100,615,124
1461,car,193,40,256,68
1461,car,310,127,483,193
1462,car,348,121,402,152
1462,car,26,324,218,477
1463,car,397,188,676,333
1463,car,80,95,208,161
1464,car,305,99,363,135
1464,car,398,95,469,116
1464,car,401,350,570,478
1465,pickup_truck,147,200,340,287
1466,car,140,257,297,368
1467,car,167,99,234,138
1467,car,192,306,450,479
1467,car,314,74,372,106
1467,car,56,145,162,215
1468,bus,266,162,582,316
1468,car,178,146,198,156
1468,bus,114,148,155,175
1469,car,488,132,544,172
1470,car,54,64,143,115
1470,car,37,116,130,192
1470,car,173,40,279,87
1471,pickup_truck,111,92,271,154
1472,motorized_vehicle,1,86,12,108
1472,motorized_vehicle,1,48,37,77
1472,bicycle,454,2,468,33
1472,pedestrian,271,106,299,179
1472,pedestrian,216,120,254,196
1472,car,531,342,711,479
1472,car,38,115,130,196
1472,motorcycle,391,57,461,110
1473,pickup_truck,209,310,405,427
1474,bus,1,140,674,478
1475,motorized_vehicle,315,77,337,107
1475,articulated_truck,120,16,230,35
1475,car,179,109,289,169
1476,car,582,144,652,169
1476,pedestrian,386,206,399,260
1476,work_van,468,107,523,127
1476,motorized_vehicle,3,253,47,347
1476,bus,35,105,157,152
1476,car,240,134,331,164
1476,car,182,105,234,126
1476,car,352,110,413,137
1476,pedestrian,578,273,604,339
1476,pedestrian,100,184,112,217
1476,pedestrian,80,186,94,222
1476,car,116,318,253,427
1476,car,236,112,289,128
1476,motorized_vehicle,426,88,453,105
1476,car,262,319,401,466
1476,car,692,176,717,205
1476,pedestrian,408,219,420,268
1476,car,152,113,184,132
1476,pedestrian,543,226,563,273
1476,pedestrian,554,295,586,370
1477,car,559,123,629,180
1477,bus,410,67,586,194
1478,car,499,224,688,320
1478,pickup_truck,593,153,642,179
1479,motorized_vehicle,354,102,376,115
1479,car,641,269,715,355
1479,motorized_vehicle,413,97,433,108
1480,car,527,131,686,223
1481,pickup_truck,125,236,226,309
1481,car,48,155,70,174
1482,car,333,74,514,160
1482,car,248,269,639,479
1482,car,12,48,58,76
1482,car,52,33,95,55
1482,pickup_truck,239,111,517,257
1483,car,249,46,267,64
1483,car,367,58,389,76
1483,work_van,232,82,270,119
1484,car,572,14,602,31
1484,car,526,147,675,263
1484,car,535,16,574,37
1486,car,370,143,440,185
1486,car,476,168,540,224
1486,car,556,108,582,131
1486,car,576,97,593,112
1486,car,527,91,554,110
1487,motorized_vehicle,672,239,719,304
1487,car,76,128,197,180
1487,car,109,42,147,68
1487,pickup_truck,452,265,709,401
1487,car,50,97,127,133
1487,work_van,78,44,111,71
1488,car,512,129,547,150
1488,pedestrian,528,166,549,202
1488,car,153,240,323,331
1489,car,430,187,687,347
1489,car,535,81,686,169
1489,car,42,82,126,139
1489,car,41,51,93,74
1489,single_unit_truck,64,3,140,33
1490,pickup_truck,180,38,369,125
1491,bus,358,105,394,132
1491,bus,560,145,695,207
1491,motorized_vehicle,687,230,716,282
1491,motorized_vehicle,1,142,35,179
1492,car,542,120,715,247
1493,motorized_vehicle,354,26,386,43
1493,motorized_vehicle,559,0,639,8
1493,non-motorized_vehicle,619,20,715,75
1493,car,620,201,715,362
1494,bus,3,103,611,320
1495,bus,300,103,560,247
1495,motorized_vehicle,391,60,450,94
1495,non-motorized_vehicle,0,64,60,103
1495,single_unit_truck,144,67,362,166
1495,motorized_vehicle,640,110,663,129
1495,articulated_truck,611,117,685,191
1496,car,163,27,193,38
1496,single_unit_truck,1,52,23,72
1496,car,47,79,110,112
1496,car,316,116,340,160
1496,car,88,50,132,68
1497,car,460,228,529,296
1497,car,168,184,215,254
1497,car,334,55,353,71
1497,motorized_vehicle,203,457,270,479
1497,car,349,119,381,148
1497,car,390,251,464,342
1498,car,676,37,714,76
1498,car,261,71,317,98
1498,car,153,190,317,294
1499,bus,0,133,396,479
1500,pickup_truck,21,154,218,260
1500,car,604,80,633,108
1501,car,62,49,78,56
1501,car,65,120,144,187
1501,car,37,41,44,47
1501,car,85,74,132,105
1501,car,35,56,50,63
1501,car,21,47,31,54
1501,car,6,51,18,61
1501,motorized_vehicle,48,35,62,45
1502,car,38,114,131,194
1502,car,469,128,712,289
1502,bicycle,392,21,417,81
1502,pedestrian,588,54,614,97
1502,car,533,340,715,478
1502,bicycle,343,21,373,75
1503,car,269,62,314,85
1503,articulated_truck,40,41,301,122
1503,work_van,192,22,239,35
1504,pickup_truck,104,139,153,175
1504,car,162,190,325,280
1504,pickup_truck,623,21,688,58
1505,car,247,101,336,145
1506,car,594,93,714,156
1507,car,4,72,49,101
1507,car,684,72,708,84
1507,car,636,47,675,63
1507,car,49,62,85,81
1507,car,549,32,589,45
1507,car,611,54,655,77
1507,work_van,520,185,717,327
1507,car,161,13,180,27
1507,car,533,20,565,36
1507,car,0,184,56,238
1508,pickup_truck,550,178,616,206
1508,car,541,135,577,150
1508,car,358,152,429,192
1508,car,239,90,261,104
1508,car,291,116,319,137
1508,pickup_truck,264,97,292,115
1508,pickup_truck,572,165,634,189
1509,car,243,148,276,159
1509,car,456,158,527,183
1509,car,272,140,315,152
1509,car,208,142,254,153
1509,car,339,152,401,173
1509,bus,223,154,656,353
1509,work_van,593,178,713,234
1510,car,576,82,595,97
1510,car,0,165,50,212
1510,car,421,53,447,68
1510,car,337,52,352,61
1510,articulated_truck,67,70,280,145
1511,motorized_vehicle,107,107,232,155
1512,pickup_truck,341,64,596,195
1513,car,484,64,516,94
1513,car,154,305,353,478
1513,car,398,34,425,53
1514,car,601,163,637,200
1514,car,612,135,638,158
1514,articulated_truck,604,89,710,127
1514,pickup_truck,24,318,235,466
1514,articulated_truck,607,95,713,122
1515,car,305,169,475,245
1516,car,214,13,227,28
1516,car,228,27,252,41
1516,car,149,16,167,27
1516,car,262,47,302,65
1516,car,274,25,300,39
1516,car,346,82,408,115
1516,bus,177,8,214,49
1516,car,541,205,673,297
1517,car,186,10,224,31
1517,car,264,163,471,362
1517,car,286,13,358,46
1517,car,227,19,301,68
1518,work_van,471,185,582,401
1519,car,446,117,476,134
1519,car,215,147,264,187
1520,bus,425,99,498,137
1520,pedestrian,635,229,655,268
1520,car,254,163,304,204
1520,car,145,229,247,320
1520,pedestrian,653,230,668,259
1520,car,308,117,329,134
1520,bus,495,107,663,193
1520,motorized_vehicle,678,252,717,324
1520,car,289,128,324,154
1520,motorized_vehicle,1,127,31,161
1520,motorized_vehicle,667,224,719,268
1520,pedestrian,633,264,653,298
1520,pedestrian,604,226,621,270
1521,articulated_truck,141,77,203,125
1521,car,192,111,226,145
1521,car,534,206,653,273
1521,car,235,97,255,112
1521,pedestrian,635,168,647,205
1522,non-motorized_vehicle,0,52,262,227
1522,car,85,60,109,73
1523,pickup_truck,540,131,580,148
1523,car,563,166,626,192
1523,car,241,88,259,102
1523,pickup_truck,573,161,629,183
1523,car,624,314,713,434
1523,pickup_truck,551,177,610,205
1523,pickup_truck,398,116,431,133
1524,car,144,26,168,35
1524,car,212,69,298,113
1525,pickup_truck,126,42,264,109
1525,car,297,33,425,89
1526,car,213,103,259,147
1527,bus,251,100,443,256
1527,car,407,85,441,104
1528,bus,349,118,486,180
1528,car,160,138,190,161
1528,car,99,135,122,148
1528,car,191,127,211,139
1528,car,130,181,188,217
1528,car,604,224,690,272
1529,car,156,27,183,35
1529,pickup_truck,62,50,108,81
1529,pickup_truck,213,35,256,52
1530,articulated_truck,537,154,717,383
1530,motorized_vehicle,173,90,212,127
1531,car,370,290,661,479
1531,motorized_vehicle,586,134,709,270
1532,car,13,135,101,180
1532,car,601,86,665,115
1533,car,563,158,595,179
1533,pedestrian,163,197,177,227
1533,car,440,163,488,186
1533,car,676,183,714,219
1533,car,623,170,673,199
1533,car,468,224,574,282
1533,car,528,232,639,306
1533,car,529,149,566,175
1533,car,470,148,516,172
1533,pedestrian,186,194,204,218
1533,car,662,296,718,374
1533,car,407,141,457,166
1533,car,580,160,639,191
1533,car,383,191,456,220
1533,car,365,203,473,249
1533,pedestrian,199,197,207,214
1533,car,649,175,697,208
1533,car,587,258,707,337
1533,car,439,205,537,253
1533,car,167,259,260,334
1534,pickup_truck,488,129,534,148
1534,single_unit_truck,247,81,275,103
1534,car,228,90,240,95
1534,car,375,150,440,182
1534,pickup_truck,562,165,627,191
1534,pickup_truck,533,128,571,143
1534,car,290,127,325,152
1534,pickup_truck,557,190,646,228
1535,bus,389,168,718,380
1536,car,321,204,432,321
1537,motorized_vehicle,389,47,411,62
1538,car,281,103,391,150
1538,car,83,106,137,150
1538,car,618,102,666,125
1538,car,471,118,537,152
1539,car,140,66,216,104
1539,articulated_truck,39,23,79,43
1539,car,7,51,21,62
1539,pickup_truck,290,71,338,101
1540,work_van,164,233,629,476
1541,car,176,134,207,156
1541,car,33,75,65,93
1541,car,140,39,179,57
1541,bus,163,206,243,295
1542,pickup_truck,612,152,709,242
1542,single_unit_truck,436,56,493,111
1544,car,545,162,595,178
1544,car,514,154,545,163
1544,car,638,168,672,183
1544,bus,267,161,371,261
1544,bus,277,134,316,163
1544,car,527,156,573,171
1544,car,694,180,714,198
1544,car,612,164,642,175
1544,car,384,135,402,158
1544,pedestrian,157,243,179,297
1544,motorized_vehicle,356,141,373,155
1544,car,666,174,697,188
1544,car,476,411,642,478
1544,car,569,170,610,188
1544,motorized_vehicle,363,156,378,173
1544,car,471,202,544,253
1545,car,600,163,637,202
1545,car,612,134,639,157
1545,car,361,160,439,199
1546,motorized_vehicle,203,71,226,92
1546,articulated_truck,339,65,430,80
1546,pedestrian,225,243,269,315
1547,car,117,38,216,95
1547,car,347,198,563,372
1548,motorized_vehicle,398,33,413,42
1548,motorized_vehicle,591,1,715,24
1548,motorized_vehicle,413,38,436,50
1548,car,654,88,714,163
1549,pickup_truck,125,46,256,96
1549,car,29,27,93,59
1549,car,232,36,303,65
1549,car,0,94,54,140
1550,pickup_truck,212,35,256,51
1550,motorized_vehicle,296,91,338,130
1550,pickup_truck,260,45,306,69
1550,car,129,22,152,32
1550,car,54,29,67,37
1550,car,156,26,181,36
1551,car,245,220,292,292
1551,car,223,96,254,128
1551,car,337,69,360,90
1551,non-motorized_vehicle,365,38,424,103
1551,motorized_vehicle,257,47,271,59
1551,car,133,272,198,374
1552,car,281,17,434,66
1552,pickup_truck,267,49,506,158
1552,car,40,38,77,57
1552,car,197,3,269,33
1553,pickup_truck,346,60,596,194
1554,car,158,24,252,60
1554,car,214,57,351,114
1555,car,598,210,712,347
1556,motorized_vehicle,670,232,714,354
1556,car,340,269,486,434
1557,car,261,202,371,270
1558,car,376,16,468,58
1558,car,191,66,302,163
1559,car,164,53,197,64
1559,car,47,100,69,124
1559,car,148,126,237,189
1559,car,61,97,109,132
1559,car,230,28,258,43
1559,pickup_truck,89,103,167,154
1559,pickup_truck,636,253,718,377
1559,pickup_truck,592,111,716,187
1560,car,439,161,570,232
1560,car,387,179,556,308
1561,car,574,123,714,250
1562,motorized_vehicle,498,228,710,396
1563,car,289,194,426,297
1563,car,129,116,154,134
1563,car,160,131,200,164
1564,motorized_vehicle,56,48,126,80
1564,car,473,72,621,140
1564,pickup_truck,364,151,713,376
1564,car,115,5,148,17
1565,car,508,150,542,161
1565,car,519,153,547,164
1565,bicycle,63,320,96,384
1565,pedestrian,182,283,213,352
1565,car,401,155,432,180
1565,work_van,519,216,632,309
1565,pedestrian,81,209,100,244
1565,car,433,176,486,214
1565,bus,312,192,692,479
1565,pedestrian,321,419,350,478
1565,car,552,166,593,179
1565,bus,274,134,309,172
1565,car,535,160,578,173
1566,car,218,321,428,447
1566,car,269,222,423,307
1567,car,532,341,718,477
1567,car,516,133,713,295
1567,car,37,114,130,199
1568,car,481,200,645,301
1568,car,359,259,550,401
1569,car,257,62,336,96
1570,car,210,467,302,479
1570,pedestrian,356,199,374,233
1570,pedestrian,21,223,46,268
1570,bus,87,84,256,143
1570,car,588,141,657,172
1570,pedestrian,79,200,101,248
1570,car,370,104,420,119
1570,car,155,142,222,171
1570,pedestrian,350,218,376,273
1570,car,438,133,515,157
1570,pedestrian,305,235,345,289
1570,car,262,317,403,465
1570,car,405,114,459,138
1570,car,347,109,380,135
1570,car,565,118,620,136
1570,motorcycle,146,170,187,213
1570,car,643,129,679,141
1570,car,500,108,545,120
1570,car,689,173,715,206
1570,car,34,314,246,479
1570,car,440,109,477,124
1570,pedestrian,13,231,32,267
1571,car,325,243,663,478
1571,motorized_vehicle,188,8,236,38
1572,car,628,179,679,228
1572,work_van,172,187,425,445
1573,bus,75,111,147,161
1573,car,472,147,605,211
1573,car,652,110,698,136
1573,motorized_vehicle,646,85,682,98
1574,work_van,414,35,454,60
1574,non-motorized_vehicle,430,58,461,76
1575,pickup_truck,605,152,653,176
1575,pickup_truck,247,168,385,241
1576,car,606,179,649,226
1576,car,596,230,659,311
1576,motorized_vehicle,683,145,712,164
1576,motorized_vehicle,434,99,459,113
1576,car,271,246,415,351
1576,car,606,145,643,182
1577,car,101,145,296,244
1578,car,223,151,352,218
1578,non-motorized_vehicle,509,83,568,118
1578,car,206,77,257,99
1578,motorized_vehicle,565,83,581,106
1579,car,482,95,534,117
1579,car,324,277,464,434
1580,pickup_truck,212,34,256,51
1580,car,10,46,33,66
1580,car,154,26,182,36
1580,pickup_truck,84,39,131,63
1580,pickup_truck,69,104,205,214
1581,car,128,27,149,34
1581,car,237,65,301,90
1581,car,122,63,202,100
1581,pickup_truck,105,26,124,32
1582,work_van,13,188,357,430
1582,pickup_truck,499,185,583,226
1582,car,137,60,173,77
1582,pickup_truck,608,235,666,267
1582,car,306,111,357,138
1582,pickup_truck,48,40,92,59
1582,car,184,76,240,100
1583,car,491,129,535,163
1583,car,329,170,412,222
1583,car,118,195,220,261
1584,car,512,159,688,256
1585,car,157,185,295,280
1586,car,244,122,258,130
1586,bus,411,129,673,257
1586,car,315,120,342,134
1586,car,143,115,164,125
1586,car,199,140,230,162
1586,car,189,122,210,134
1586,motorized_vehicle,267,102,299,121
1587,work_van,490,116,566,177
1588,car,175,203,308,289
1588,motorized_vehicle,555,87,570,96
1589,car,611,169,649,208
1589,car,612,133,639,156
1589,car,392,205,474,261
1589,pickup_truck,462,120,506,143
1590,motorized_vehicle,1,152,34,197
1590,car,4,93,33,119
1590,pickup_truck,520,195,709,301
1590,motorized_vehicle,646,325,698,390
1591,car,88,29,156,61
1591,pickup_truck,219,51,321,94
1592,car,594,149,701,199
1593,car,223,303,418,425
1594,car,21,111,96,141
1594,car,107,134,216,187
1595,car,318,124,348,143
1595,car,635,240,716,298
1595,motorized_vehicle,268,106,294,123
1595,car,46,185,105,224
1595,car,289,123,314,134
1595,bus,369,124,482,183
1595,car,164,137,194,160
1595,car,47,158,74,177
1596,car,597,163,638,206
1596,car,100,353,311,477
1596,car,613,134,637,157
1597,bicycle,358,113,394,165
1597,work_van,165,184,397,433
1597,car,630,176,680,222
1597,single_unit_truck,159,30,240,79
1598,pickup_truck,252,40,336,80
1599,car,1,226,29,249
1599,work_van,426,78,652,219
1599,car,155,182,308,278
1599,pickup_truck,397,20,454,51
1599,car,165,103,218,140
1600,articulated_truck,330,26,353,37
1600,motorized_vehicle,671,95,715,159
1600,single_unit_truck,385,15,432,34
1601,car,0,309,221,441
1601,pickup_truck,409,152,650,257
1602,motorized_vehicle,3,261,51,338
1602,car,547,237,718,342
1603,car,651,44,715,96
1603,car,600,56,661,89
1603,bus,409,13,454,29
1603,car,502,11,530,28
1603,car,462,37,493,58
1603,non-motorized_vehicle,593,1,718,53
1604,car,533,124,573,143
1604,car,249,93,282,116
1604,pickup_truck,560,160,625,188
1604,pickup_truck,490,126,536,146
1604,pickup_truck,561,182,651,231
1604,car,584,271,710,424
1604,pedestrian,316,88,325,107
1605,pickup_truck,272,87,338,125
1605,work_van,104,34,140,54
1605,pickup_truck,213,35,253,50
1605,car,155,27,183,37
1606,car,133,51,190,73
1606,car,206,34,240,44
1606,car,125,43,170,58
1606,car,16,80,56,102
1606,work_van,215,65,313,126
1606,car,179,23,214,36
1607,car,491,262,676,406
1607,car,485,184,593,245
1608,car,5,61,81,103
1609,motorized_vehicle,132,101,194,143
1610,car,205,146,230,165
1610,car,167,140,188,156
1610,car,13,175,42,196
1610,car,191,130,206,142
1610,car,239,127,250,137
1610,bus,426,138,715,282
1611,car,370,96,437,128
1611,motorcycle,493,421,576,479
1612,car,55,174,228,268
1613,car,263,107,520,304
1613,car,206,1,262,38
1613,car,1,50,29,73
1613,car,53,16,84,38
1614,car,243,278,414,405
1614,car,157,130,210,149
1615,pickup_truck,265,56,339,93
1616,car,0,116,100,202
1616,car,517,101,709,231
1616,car,106,2,152,25
1617,bus,0,125,348,372
1617,car,148,240,379,389
1618,articulated_truck,407,32,676,245
1619,car,1,217,172,305
1619,car,364,1,385,21
1619,car,463,17,495,39
1620,pedestrian,245,230,283,311
1620,car,400,187,563,303
1621,car,491,38,527,52
1621,car,625,205,717,392
1622,car,233,115,307,158
1623,car,83,134,181,193
1623,car,303,175,418,254
1623,car,518,104,565,145
1623,car,467,85,508,114
1624,work_van,213,88,338,152
1624,car,25,35,77,63
1625,pickup_truck,267,267,448,378
1625,articulated_truck,404,173,717,345
1626,car,364,36,413,85
1626,bus,2,131,655,350
1627,pickup_truck,272,241,440,327
1628,car,442,54,478,80
1628,car,458,87,512,127
1629,car,332,260,487,434
1629,pedestrian,311,77,319,89
1630,car,57,53,116,93
1630,car,15,117,134,199
1631,motorized_vehicle,155,105,173,120
1631,car,267,196,398,288
1632,articulated_truck,510,8,630,46
1632,car,668,3,694,17
1632,car,461,38,491,63
1632,motorized_vehicle,409,7,462,30
1633,car,52,216,257,310
1634,car,204,78,241,101
1634,car,158,65,197,82
1635,car,55,129,67,142
1635,pickup_truck,110,170,179,217
1636,pedestrian,91,211,130,279
1637,car,596,232,663,312
1637,car,604,178,650,226
1637,car,503,85,518,96
1637,car,400,100,432,120
1637,car,603,142,644,179
1637,car,303,141,359,174
1637,car,85,287,233,388
1638,car,415,140,629,237
1639,motorized_vehicle,184,73,287,158
1640,car,339,57,381,87
1640,car,533,86,571,120
1640,car,181,306,441,479
1640,car,174,104,264,158
1640,car,399,115,476,165
1641,car,244,54,260,65
1641,pickup_truck,150,123,239,192
1642,car,554,210,639,290
1643,car,76,45,111,69
1643,car,104,325,429,479
1643,pickup_truck,161,121,369,208
1643,car,108,44,142,65
1643,pickup_truck,235,201,559,359
1643,car,140,39,192,66
1643,car,510,153,667,234
1644,car,445,250,630,339
1645,car,38,64,136,129
1645,car,578,137,709,247
1645,car,60,19,99,36
1646,car,31,176,257,282
1647,car,413,37,578,106
1648,pickup_truck,213,35,255,52
1648,car,115,134,252,227
1648,car,110,36,139,51
1648,car,156,28,182,37
1648,pickup_truck,267,101,340,157
1648,car,87,45,124,62
1648,single_unit_truck,30,19,64,42
1649,car,28,143,141,189
1649,car,90,95,185,137
1650,car,32,294,211,412
1650,articulated_truck,591,91,712,125
1650,car,123,203,216,263
1650,car,387,199,478,260
1651,car,456,14,488,31
1651,car,95,211,279,333
1652,car,558,168,680,272
1653,car,394,210,501,290
1653,pickup_truck,259,159,394,234
1654,pickup_truck,231,42,291,61
1655,car,454,14,471,22
1655,articulated_truck,494,10,715,155
1655,car,501,9,522,20
1656,car,217,31,317,74
1656,pickup_truck,113,42,242,106
1656,pickup_truck,1,111,101,225
